Date,USCPI,MXCPI,MXNUSD,MXREER,SR464,SR465,SR1501,SR1503
Jan 1979,68.5,0.042237000000,0.0227,,,,,
Feb 1979,69.2,0.042845000000,0.0227,,,,,
Mar 1979,69.9,0.043426000000,0.0227,,,,,
Apr 1979,70.6,0.043815000000,0.0228,,,,,
May 1979,71.4,0.044389000000,0.0228,,,,,
Jun 1979,72.2,0.044881000000,0.0228,,,,,
Jul 1979,73,0.045425000000,0.0228,,,,,
Aug 1979,73.7,0.046112000000,0.0228,,,,,
Sep 1979,74.4,0.046678000000,0.0228,,,,,
Oct 1979,75.2,0.047493000000,0.0228,,,,,
Nov 1979,76,0.048104000000,0.0227,,,,,
Dec 1979,76.9,0.048956000000,0.0228,,,,,
Jan 1980,78,0.051342000000,0.0228,,,,,
Feb 1980,79,0.052529000000,0.0228,,,,,
Mar 1980,80.1,0.053610000000,0.0228,,,,,
Apr 1980,80.9,0.054547000000,0.0228,,,,,
May 1980,81.7,0.055437000000,0.0229,,,,,
Jun 1980,82.5,0.056536000000,0.0229,,,,,
Jul 1980,82.6,0.058115000000,0.0230,,,,,
Aug 1980,83.2,0.059319000000,0.0230,,,,,
Sep 1980,83.9,0.059978000000,0.0230,,,,,
Oct 1980,84.7,0.060886000000,0.0230,,,,,
Nov 1980,85.6,0.061942000000,0.0231,,,,,
Dec 1980,86.4,0.063567000000,0.0232,,,,,
Jan 1981,87.2,0.065615000000,0.0233,,,,,
Feb 1981,88,0.067227000000,0.0235,,,,,
Mar 1981,88.6,0.068665000000,0.0236,,,,,
Apr 1981,89.1,0.070213000000,0.0239,,,,,
May 1981,89.7,0.071275000000,0.0241,,,,,
Jun 1981,90.5,0.072271000000,0.0243,,,,,
Jul 1981,91.5,0.073544000000,0.0245,,,,,
Aug 1981,92.2,0.075060000000,0.0247,,,,,
Sep 1981,93.1,0.076456000000,0.0250,,,,,
Oct 1981,93.4,0.078153000000,0.0253,,,,,
Nov 1981,93.8,0.079657000000,0.0256,,,,,
Dec 1981,94.1,0.081801000000,0.0260,,,,,
Jan 1982,94.4,0.085866000000,0.0264,,,,,
Feb 1982,94.7,0.089240000000,0.0322,,,,,
Mar 1982,94.7,0.092499000000,0.0455,,,,,
Apr 1982,95,0.097512000000,0.0457,,,,,
May 1982,95.9,0.102993000000,0.0465,,,,,
Jun 1982,97,0.107954000000,0.0473,,,,,
Jul 1982,97.5,0.113517000000,0.0482,,,,,
Aug 1982,97.7,0.126256000000,0.0695,,,,,
Sep 1982,97.7,0.132995000000,0.0700,,,,,
Oct 1982,98.1,0.139890000000,0.0700,,,,,
Nov 1982,98,0.146963000000,0.0700,,,,,
Dec 1982,97.7,0.162656000000,0.0805,,,,,
Jan 1983,97.9,0.180355000000,0.0966,,,,,
Feb 1983,98,0.190034000000,0.1024,,,,,
Mar 1983,98.1,0.199232000000,0.1062,,,,,
Apr 1983,98.8,0.211846000000,0.1102,,,,,
May 1983,99.2,0.221034000000,0.1142,,,,,
Jun 1983,99.4,0.229404000000,0.1181,,,,,
Jul 1983,99.8,0.240746000000,0.1221,,,,,
Aug 1983,100.1,0.250091000000,0.1261,,,,,
Sep 1983,100.4,0.257787000000,0.1301,,,,,
Oct 1983,100.8,0.266341000000,0.1341,,,,,
Nov 1983,101.1,0.281983000000,0.1380,,,,,
Dec 1983,101.4,0.294047000000,0.1420,,,,,
Jan 1984,102.1,0.312728000000,0.1460,,,,,
Feb 1984,102.6,0.329232000000,0.1499,,,,,
Mar 1984,102.9,0.343304000000,0.1538,,,,,
Apr 1984,103.3,0.358156000000,0.1578,,,,,
May 1984,103.5,0.370032000000,0.1617,,,,,
Jun 1984,103.7,0.383423000000,0.1657,,,,,
Jul 1984,104.1,0.395993000000,0.1697,,,,,
Aug 1984,104.4,0.407249000000,0.1737,,,,,
Sep 1984,104.7,0.419380000000,0.1777,,,,,
Oct 1984,105.1,0.434034000000,0.1816,,,,,
Nov 1984,105.3,0.448929000000,0.1856,,,,,
Dec 1984,105.5,0.467996000000,0.1900,,,,,
Jan 1985,105.7,0.502711000000,0.1953,,,,,
Feb 1985,106.3,0.523596000000,0.2003,,,,,
Mar 1985,106.8,0.543885000000,0.2058,,,,,
Apr 1985,107,0.560621000000,0.2122,,,,,
May 1985,107.2,0.573902000000,0.2186,,,,,
Jun 1985,107.5,0.588276000000,0.2250,,,,,
Jul 1985,107.7,0.608763000000,0.2418,,,,,
Aug 1985,107.9,0.635377000000,0.2853,,,,,
Sep 1985,108.1,0.660752000000,0.2972,,,,,
Oct 1985,108.5,0.685852000000,0.3120,,,,,
Nov 1985,109,0.717495000000,0.3289,,,,,
Dec 1985,109.5,0.766340000000,0.3549,,,,,
Jan 1986,109.9,0.834092000000,0.3858,,,,,
Feb 1986,109.7,0.871174000000,0.4180,,,,,
Mar 1986,109.1,0.911667000000,0.4565,,,,,
Apr 1986,108.7,0.959263000000,0.4873,,,,,
May 1986,109,1.012570000000,0.5175,,,,,
Jun 1986,109.4,1.077567000000,0.5537,,,,,
Jul 1986,109.5,1.131333000000,0.5989,,,,,
Aug 1986,109.6,1.221531000000,0.6608,,,,,
Sep 1986,110,1.294812000000,0.7202,,,,,
Oct 1986,110.2,1.368824000000,0.7761,,,,,
Nov 1986,110.4,1.461304000000,0.8306,,,,,
Dec 1986,110.8,1.576735000000,0.8898,,,,,
Jan 1987,111.4,1.704401000000,0.9508,,,,,
Feb 1987,111.8,1.827386000000,1.0170,,,,,
Mar 1987,112.2,1.948153000000,1.0877,,,,,
Apr 1987,112.7,2.118606000000,1.1569,,,,,
May 1987,113,2.278325000000,1.2306,,,,,
Jun 1987,113.5,2.443146000000,1.3113,,,,,
Jul 1987,113.8,2.641022000000,1.3844,,,,,
Aug 1987,114.3,2.856872000000,1.4542,,,,,
Sep 1987,114.7,3.045081000000,1.5291,,,,,
Oct 1987,115,3.298845000000,1.6053,,,,,
Nov 1987,115.4,3.560511000000,1.6979,,,,,
Dec 1987,115.6,4.086392000000,2.0074,,,,,
Jan 1988,116,4.718246000000,2.2124,,,,,
Feb 1988,116.2,5.111783000000,2.2479,,,,,
Mar 1988,116.5,5.373547000000,2.2809,,,,,
Apr 1988,117.2,5.538941000000,2.2810,,,,,
May 1988,117.5,5.646109000000,2.2810,,,,,
Jun 1988,118,5.761292000000,2.2810,,,,,
Jul 1988,118.5,5.857457000000,2.2810,,,,,
Aug 1988,119,5.911343000000,2.2810,,,,,
Sep 1988,119.5,5.945139000000,2.2810,,,,,
Oct 1988,119.9,5.990486000000,2.2810,,,,,
Nov 1988,120.3,6.070654000000,2.2810,,,,,
Dec 1988,120.7,6.197316000000,2.2810,,,,,
Jan 1989,121.2,6.349024000000,2.2954,,,,,
Feb 1989,121.6,6.435184000000,2.3249,,,,,
Mar 1989,122.2,6.504945000000,2.3547,,,,,
Apr 1989,123.1,6.602224000000,2.3851,,,,,
May 1989,123.7,6.693099000000,2.4155,,,,,
Jun 1989,124.1,6.774385000000,2.4459,,,,,
Jul 1989,124.5,6.842148000000,2.4765,,,,,
Aug 1989,124.5,6.907333000000,2.5074,,,,,
Sep 1989,124.8,6.973393000000,2.5380,,,,,
Oct 1989,125.4,7.076525000000,2.5685,,,,,
Nov 1989,125.9,7.175855000000,2.5991,,,,,
Dec 1989,126.3,7.418030000000,2.6298,,,,,
Jan 1990,127.5,7.776037000000,2.6604,99.5880,95.8923,100.8826,94.5894,90.1217
Feb 1990,128,7.952120000000,2.6900,99.1407,96.8581,101.2055,95.6425,92.1625
Mar 1990,128.6,8.092310000000,2.7195,97.9166,97.9590,102.9570,96.6892,93.7872
Apr 1990,128.9,8.215472000000,2.7502,98.1292,98.7693,103.1826,97.7804,95.2146
May 1990,129.1,8.358838000000,2.7804,99.1225,99.2782,102.0221,98.8541,96.8762
Jun 1990,129.9,8.542939000000,2.8074,97.8908,99.6653,102.4591,99.8141,99.0099
Jul 1990,130.5,8.698735000000,2.8317,98.7806,99.9743,100.8925,100.6805,100.8155
Aug 1990,131.6,8.846950000000,2.8565,100.5097,100.8062,99.1680,101.5612,102.5333
Sep 1990,132.5,8.973061000000,2.8810,101.6499,101.7551,98.4245,102.4319,103.9948
Oct 1990,133.4,9.102060000000,2.9054,104.2062,102.6528,96.2930,103.2991,105.4899
Nov 1990,133.7,9.343723000000,2.9278,103.3488,103.0691,95.6964,104.0959,108.2907
Dec 1990,134.2,9.638214000000,2.9409,99.7171,103.3203,96.8168,104.5616,111.7037
Jan 1991,134.7,9.883880000000,2.9532,97.9159,104.2457,97.4140,104.9979,114.5509
Feb 1991,134.8,10.056425000000,2.9650,97.8073,104.9456,96.8780,105.4182,116.5507
Mar 1991,134.8,10.199840000000,2.9769,93.5347,105.4655,100.7765,105.8416,118.2128
Apr 1991,135.1,10.306688000000,2.9890,91.4418,106.2659,103.2065,106.2704,119.4511
May 1991,135.6,10.407442000000,3.0012,90.8643,106.8927,103.8860,106.7045,120.6188
Jun 1991,136,10.516648000000,3.0134,88.8185,107.2866,105.9919,107.1393,121.8845
Jul 1991,136.2,10.609584000000,3.0256,88.4219,107.6456,106.3165,107.5713,122.9616
Aug 1991,136.6,10.683423000000,3.0380,89.2298,108.1531,105.5498,108.0133,123.8174
Sep 1991,137,10.789850000000,3.0502,90.5193,108.7319,103.9871,108.4481,125.0508
Oct 1991,137.2,10.915343000000,3.0624,90.6981,109.4521,103.6816,108.8797,126.5052
Nov 1991,137.8,11.186374000000,3.0698,90.2030,109.9385,102.4237,109.1450,129.6464
Dec 1991,138.2,11.449680000000,3.0700,89.4401,110.1573,101.1292,109.1524,132.6980
Jan 1992,138.3,11.657778000000,3.0685,88.3777,110.7350,100.9958,109.0970,135.1098
Feb 1992,138.6,11.795900000000,3.0636,86.2608,111.3663,102.6815,108.9256,136.7106
Mar 1992,139.1,11.915948000000,3.0664,84.4599,112.1558,104.6459,109.0223,138.1019
Apr 1992,139.4,12.022171000000,3.0680,84.4496,112.9028,104.4794,109.0810,139.3330
May 1992,139.7,12.101438000000,3.0980,85.8513,113.1949,103.3656,110.1455,140.2517
Jun 1992,140.1,12.183345000000,3.1185,87.3854,113.5663,101.8687,110.8768,141.2010
Jul 1992,140.5,12.260272000000,3.1165,88.6282,113.6402,99.8109,110.8060,142.0925
Aug 1992,140.8,12.335592000000,3.0913,88.2803,114.0365,99.1316,109.9076,142.9655
Sep 1992,141.1,12.442897000000,3.0862,87.4580,114.6872,99.6023,109.7284,144.2091
Oct 1992,141.7,12.532494000000,3.1185,86.2347,115.0974,101.7052,110.8772,145.2475
Nov 1992,142.1,12.636620000000,3.1198,83.0397,115.3755,105.0449,110.9205,146.4543
Dec 1992,142.3,12.816553000000,3.1182,81.6362,115.6187,105.5186,110.8644,148.5397
Jan 1993,142.8,12.977320000000,3.1100,79.9239,116.3545,106.8397,110.5739,150.4029
Feb 1993,143.1,13.083345000000,3.0989,78.9370,117.0207,107.5281,110.1792,151.6317
Mar 1993,143.3,13.159594000000,3.1083,75.0528,117.7192,113.4520,110.5134,152.5154
Apr 1993,143.8,13.235480000000,3.0955,73.4863,118.5045,115.4970,110.0583,153.3949
May 1993,144.2,13.311137000000,3.1227,74.1314,118.9265,115.2505,111.0254,154.2717
Jun 1993,144.3,13.385797000000,3.1213,73.3886,119.2175,115.9989,110.9756,155.1370
Jul 1993,144.5,13.450123000000,3.1236,72.0550,119.5242,117.9701,111.0574,155.8825
Aug 1993,144.8,13.522112000000,3.1126,71.8167,119.9943,117.7781,110.6663,156.7169
Sep 1993,145,13.622261000000,3.1127,72.3752,120.5475,116.5488,110.6699,157.8775
Oct 1993,145.6,13.677973000000,3.1142,71.6809,121.0261,117.7203,110.7232,158.5232
Nov 1993,146,13.738302000000,3.1553,71.4310,121.2359,119.3722,112.1845,159.2224
Dec 1993,146.3,13.843055000000,3.1077,69.6727,121.6668,120.0515,110.4921,160.4365
Jan 1994,146.3,13.950375000000,3.1075,68.3142,122.3130,122.1344,110.4850,161.6803
Feb 1994,146.7,14.022124000000,3.1115,68.8684,123.0042,121.3687,110.6272,162.5118
Mar 1994,147.1,14.094225000000,3.2841,73.2466,123.7200,120.5254,116.7639,163.3474
Apr 1994,147.2,14.163251000000,3.3536,74.6595,124.4548,120.8720,119.2349,164.1474
May 1994,147.5,14.231682000000,3.3120,74.1242,124.9429,120.1259,117.7558,164.9405
Jun 1994,147.9,14.302895000000,3.3607,75.5373,125.3053,119.3616,119.4873,165.7659
Jul 1994,148.4,14.366327000000,3.4009,77.6318,125.6369,117.3213,120.9166,166.5010
Aug 1994,149,14.433287000000,3.3821,77.0657,126.3305,117.6303,120.2482,167.2771
Sep 1994,149.3,14.535937000000,3.3998,77.8151,127.0338,116.9276,120.8775,168.4667
Oct 1994,149.4,14.612245000000,3.4158,78.7498,127.5784,115.9723,121.4464,169.3511
Nov 1994,149.8,14.690361000000,3.4426,78.6637,127.8408,116.6273,122.3992,170.2565
Dec 1994,150.1,14.819204000000,3.9308,88.0884,128.1472,118.1673,139.7569,171.7497
Jan 1995,150.5,15.376991000000,5.5133,120.6125,128.9787,117.4132,196.0215,178.2143
Feb 1995,150.9,16.028707000000,5.6854,120.7500,129.7417,116.7094,202.1404,185.7675
Mar 1995,151.2,16.973617000000,6.7019,138.4297,130.4495,113.9430,238.2814,196.7187
Apr 1995,151.8,18.326133000000,6.2996,123.5495,131.2623,111.8387,223.9779,212.3939
May 1995,152.1,19.092090000000,5.9627,112.2471,131.9666,112.4423,211.9996,221.2711
Jun 1995,152.4,19.698024000000,6.2232,114.1509,132.2274,112.0687,221.2615,228.2936
Jul 1995,152.6,20.099588000000,6.1394,110.2455,132.2212,112.1838,218.2821,232.9476
Aug 1995,152.9,20.432981000000,6.1909,107.2578,132.6977,114.7910,220.1131,236.8116
Sep 1995,153.1,20.855643000000,6.3025,105.9845,133.4134,116.4924,224.0810,241.7101
Oct 1995,153.5,21.284762000000,6.6911,111.2667,133.7027,115.6791,237.8974,246.6834
Nov 1995,153.7,21.809608000000,7.6584,124.2378,133.9205,115.9137,272.2891,252.7662
Dec 1995,153.9,22.520167000000,7.6597,119.7625,134.2302,116.7403,272.3353,261.0014
Jan 1996,154.7,23.329754000000,7.5048,112.6440,134.9447,118.0125,266.8279,270.3842
Feb 1996,155,23.874262000000,7.5042,110.3057,135.5340,118.2704,266.8066,276.6949
Mar 1996,155.5,24.399826000000,7.5736,109.4024,136.2780,118.4038,269.2741,282.7860
Apr 1996,156.1,25.093450000000,7.4713,104.7595,137.1815,119.3958,265.6369,290.8249
May 1996,156.4,25.550842000000,7.4345,102.2257,137.6421,119.9745,264.3285,296.1259
Jun 1996,156.7,25.966902000000,7.5425,101.9089,137.7429,120.2274,268.1683,300.9479
Jul 1996,157,26.336031000000,7.6229,102.0040,137.9031,119.8333,271.0269,305.2260
Aug 1996,157.2,26.686072000000,7.5141,99.9454,138.2287,119.2557,267.1586,309.2828
Sep 1996,157.7,27.112751000000,7.5447,98.5335,138.8256,120.0619,268.2465,314.2279
Oct 1996,158.2,27.451168000000,7.6851,98.8130,139.2752,120.8369,273.2384,318.1500
Nov 1996,158.7,27.867083000000,7.9189,100.9528,139.4869,120.2375,281.5510,322.9704
Dec 1996,159.1,28.759336000000,7.8767,96.4707,139.8365,121.5744,280.0506,333.3113
Jan 1997,159.4,29.498886000000,7.8299,92.2802,140.3911,123.6610,278.3866,341.8824
Feb 1997,159.7,29.994598000000,7.7926,88.4842,140.8309,126.6260,277.0605,347.6276
Mar 1997,159.8,30.367889000000,7.9628,89.0033,141.2720,127.4536,283.1118,351.9539
Apr 1997,159.9,30.695972000000,7.9037,87.4502,142.1705,128.1885,281.0105,355.7563
May 1997,159.9,30.976119000000,7.9057,87.7243,142.4755,126.9360,281.0816,359.0031
Jun 1997,160.2,31.250957000000,7.9465,87.6987,142.6731,126.6814,282.5323,362.1884
Jul 1997,160.4,31.523211000000,7.8857,85.2859,142.8218,128.2856,280.3706,365.3437
Aug 1997,160.8,31.803502000000,7.7843,82.3144,143.2980,130.4849,276.7654,368.5922
Sep 1997,161.2,32.199613000000,7.7792,81.8914,143.8775,129.9840,276.5840,373.1830
Oct 1997,161.5,32.456941000000,7.8114,82.2040,144.2412,129.3210,277.7289,376.1653
Nov 1997,161.7,32.820042000000,8.2837,85.9870,144.2759,129.6873,294.5212,380.3735
Dec 1997,161.8,33.279875000000,8.1360,81.6067,144.5183,132.5798,289.2698,385.7028
Jan 1998,162,34.003924000000,8.1798,79.5093,144.9717,134.3168,290.8342,394.0943
Feb 1998,162,34.599238000000,8.4932,81.8795,145.4299,133.5164,301.9627,400.9938
Mar 1998,162,35.004533000000,8.5689,81.6267,145.8451,133.9403,304.6648,405.6911
Apr 1998,162.2,35.332042000000,8.4996,80.4115,146.4113,134.1336,302.2116,409.4868
May 1998,162.6,35.613481000000,8.5612,80.6206,146.7935,134.0393,304.3804,412.7486
Jun 1998,162.8,36.034420000000,8.8948,81.8666,146.8754,135.6164,316.2555,417.6271
Jul 1998,163.2,36.381878000000,8.9040,81.0041,146.9421,135.9535,316.5755,421.6541
Aug 1998,163.4,36.731632000000,9.2596,83.0837,147.1348,136.7108,329.2186,425.7076
Sep 1998,163.5,37.327376000000,10.2154,93.0844,147.6831,132.9637,363.2014,432.6121
Oct 1998,163.9,37.862269000000,10.1523,94.1694,148.2161,129.2394,360.9572,438.8113
Nov 1998,164.1,38.532786000000,9.9874,90.4202,148.3521,130.2271,355.0968,446.5824
Dec 1998,164.4,39.472974000000,9.9117,88.1610,148.3956,129.4327,352.4022,457.4788
Jan 1999,164.7,40.469770000000,10.1104,87.8422,148.5159,129.3476,359.4700,469.0314
Feb 1999,164.7,41.013643000000,10.0150,84.4812,148.6921,131.6138,356.0774,475.3347
Mar 1999,164.8,41.394684000000,9.7694,80.6516,149.2090,133.7076,347.3424,479.7508
Apr 1999,165.9,41.774577000000,9.4461,77.3513,150.1712,134.4345,335.8491,484.1537
May 1999,166,42.025877000000,9.3623,75.8972,150.3491,135.1425,332.8715,487.0662
Jun 1999,166,42.302006000000,9.5418,76.3155,150.3661,136.0999,339.2503,490.2664
Jul 1999,166.7,42.581580000000,9.3671,74.3559,150.4405,136.2963,333.0403,493.5066
Aug 1999,167.1,42.821255000000,9.3981,75.6232,150.8393,134.0576,334.1418,496.2843
Sep 1999,167.8,43.235018000000,9.3403,75.1486,151.4790,133.3545,332.0864,501.0797
Oct 1999,168.1,43.508851000000,9.5403,77.1639,151.8834,132.1696,339.1987,504.2533
Nov 1999,168.4,43.895776000000,9.4205,74.7423,151.9217,133.5844,334.9386,508.7377
